tweet_text;classes
Ambiente amplo, bem climatizado, pratos deliciosos, atendimento excelente!;comida
Ambiente amplo, cardápio variado e bom atendimento, ótima opção para refeição com a família, amigos e trabalho.;comida
Ambiente bacana, atendimento bom, porém as porções sao pequenas.;comida
Ambiente bacana, comida boa, espaço infantil, chopp gelado.;comida
ambiente bem familiar, ótimo atendimento, cardápio eclético e excelente rodízio.;comida
Ambiente bom e comida muito boa.;comida
Ambiente bom e familiar, bem aconchegante, a comida sempre bem feita, o atendimento maravilhoso especificamente do José Gregório um ser humano incrível, voltaremos sempre.;comida
Ambiente bom, mas a carne que é oferecida como carne de sol, não é e o bolinho de macaxeira não tem recheio.;comida
Ambiente bonito, estacionamento próprio, preços honestos e a comida estava muito boa.;comida
Ambiente bonito,boa comida,presta um bom serviço... Problema é horário... Estava lá numa quinta feira as 22:30 estavam empilhando cadeiras e desligaram o ar condicionado tipo: VAI EMBORA!!!;comida
Ambiente climatizado, atendimento bom, estacionamento ruim, vários sabores de pizza e massas muito saborosas, preço médio,  bebida não inclusa no valor do rodízio.;comida
Ambiente climatizado, atendimento rápido e pratico, variedades de pratos opcionais, a melhor picanha da cidade, com sabor inconfundível, e as melhores bebidas e sobremesas.;comida
Ambiente com pegada rock n roll, comida gostosa, hambúrguer artesanal , ótimo atendimento.;comida
Ambiente confortável com atendimento de primeira e comida excelente.;comida
Ambiente confortável, comida muito boa e todos muito simpáticos.;comida
Ambiente confortável, pratos saborosos mas eventualmente o preparo pode demorar em dias de grande procura.;comida
Ambiente e comida top.;comida
Ambiente e pratos ótimos.;comida
Ambiente excelente picanha top atendimento muito bom pessoal atencioso e cordial,bom para ir com a familia ou sozinho tambem fornece servico de transfer de cliente.;comida
Ambiente excelente, comida gostosa preço bom, música ao vivo.;comida
Ambiente familiar e a comida é gostosa.;comida
Ambiente familiar e comida saborosa.;comida
Ambiente familiar, 100% refrigerado, tem uma brinquedoteca bem grande, área para aniversários, variedade das pizza muito boa de massa fina, aceita crédito e débito e compartilha o custo do estacionamento na área ao lado.;comida
ambiente familiar, acessórios muito bons disponíveis tais como: macarrão, prancha, colete, etc...comida muito boa. O fator negativo é o preço, embora o proprietário queira selecionar o público e atingir um público mais seleto, existem obrigatoriedades de consumo em valor, pagando-se taxa para tudo desde a travessia.;comida
Ambiente familiar, agradável, cardápios variados.;comida
Ambiente familiar, comida boa e preço justo!;comida
Ambiente familiar, de atendimento rápido e comida muito boa!;comida
ambiente familiar, descontraído, ideal para levar a família, restaurante conta com um suculento bufe, os garçons são super educados, estacionamento amplo, bem localizado, comodidade na forma de pagamento e ambiente espaçoso.;comida
Ambiente famíliar, excelente local para confraternização, cardápio muito bom e excelente atendimento.;comida
Ambiente familiar, muito bem estruturado, decoração impecável, uma mistura de pop rock, com cultura americana vintage... Vale a pena conhecer essa pizzaria com uma variedades de opção de sabores, um cardápio com muitas opções deliciosas com pizzas doces, salgadas, batata frita especial, hambúrguers , entre outros.... O estacionamento é amplo, mas precisa ainda de cuidados estruturais, melhorar o piso, e a estética da estrutura do prédio que fica a mostra, juntamente com as tubulações hídricas.;comida
Ambiente familiar, porém restaurante não oferece muitas opções no cardápio, preço um pouco caro, estacionamento bacana.;comida
Ambiente incrível, bebidas finas, comida maravilhosa e atendimento digno, rapazes super educados e atenciosos!;comida
Ambiente incrível, e o melhor da culinária Portuguesa e Argentina, incluindo uma excelente carta de vinhos.;comida
Ambiente informal, cerveja gelada, cozinha portuguesa.;comida
Ambiente limpo confortável atendimento top do garçom muito gentil comida gostosa e rápido lugar bom para lanchar com os amigos !!;comida
Ambiente lindíssimo e deliciosas tortas e salgados!;comida
Ambiente lindo, atendimento impecável, comida deliciosa!!!!;comida
Ambiente lindo, super bem frequentado, comida maravilhosa, shopp geladíssimo, ótimo atendimento.;comida
Ambiente maneiro, comida deliciosa, atendimento   muito bom e pra terminar tem abacaxi com groselha!!;comida
Ambiente maravilhoso, decoração perfeita, comida nota 10 e uma vista para o nosso Teatro do Amazonas de cair o queixo!;comida
Ambiente maravilhoso, garçons ótimos, som ao vivo e a comida impecável.;comida
Ambiente muito agradável e muitos pizza deliciosas e ainda um excelente atendimento.;comida
Ambiente muito agradável, cardápio diversificado com açaí e muitos pratos da culinária regional.. Experimentei o pato no tucupi, muito bom!;comida
Ambiente muito agradável, comida deliciosa e ótimo ótimo benefício!;comida
Ambiente muito agradável, música boa, comida regional muito bem temperada e o melhor de tudo, preço acessível.;comida
ambiente muito agradavel, tanto no shopping como no park 10. comida excelente e bebidas bem geladas, vale a pena visitar.;comida
Ambiente muito bom, atendimento rápido e eficiente pelo garçom Franklin e comida excelente.;comida
Ambiente muito bom, bom atendimento, visual do rio tarumã é lindo no final de tarde, pranchas de aluguel de SUP, boa gastronomia, agora no verão é perfeito.;comida
Ambiente muito bom, música ambiente ótima e comida maravilhosa.;comida
Ambiente muito bom, o peixe é de primeira.;comida
Ambiente muito bom, peixe delicioso, atendimento diferenciado e com uma visão bem regional.;comida
Ambiente muito bonito e a comida é excelente.;comida
Ambiente muito legal com musica  boa (Rock leve) e o hambúrguer também estava saboroso.;comida
Ambiente muito legal, tem uma brinquedoteca com monitora, a pizza é muito boa tbm.;comida
Ambiente ótimo, atendimento ágil, sabores maravilhosos mas não é um restaurante barato, o que compensa no sabor.;comida
Ambiente para toda família com excelente cardápio.;comida
Ambiente pequeno, atendimento muito bom, petiscos gostosos, música boa... Peço salgado.;comida
Ambiente perfeito pra comemorarmos essa data taobmaraviohos , pratos maravilhosos e atendimento impecavel pelo Rodrigo Uchoa .;comida
Ambiente reformado, salão refrigerado, bom espaço e muitas mesas faz do Bom Prato uma boa pedida para um almoço de negócios ou com amigos, o serviço é correto e ágil, a comida e simples porem muito boa especialmente a carne de sol, cerveja bem gelada.;comida
Ambiente sempre aconchegante, comida regional de excelente qualidade, pirarucu, tambaqui, matrinxa sempre bem feitos, com preço bem acessível para o padrão do restaurante.;comida
Ambiente sensacional, atendimento incrível, comida tudo de bom e preço muito bom.;comida
Ambiente sofisticado e aconchegante, atendimento ótimo e, a moqueca cearense mista estava uma delícia!;comida
Ambiente super agradável para família, comida excelente, ótima musica, preço justo no sup, cerveja gelada...enfim muito bom.;comida
Ambiente super agradável, atendimento de primeira, comida deliciosa e preço muito justo!;comida
Ambiente super agradável, atendimento simpático e simples, carnes de excelente paladar, custo benefício atrativos.;comida
Ambiente super agradável, boa comida, bom vinhos, recomendo sem medo de errar.;comida
Ambiente super agradável, bom atendimento, comida maravilhosa e preço justo.;comida
ambiente super agradável, carne de primeira, atendimento excelente, cerveja gelada.;comida
Ambiente super agradável, excelente atendimento e produtos de qualidade inquestionáveis.;comida
Ambiente super agradável, ótimo atendimento, pizzas ótimas e brinquedoteca sensacional.;comida
Ambiente super gostoso, descontraído, entrada que e um caldo de tucunare maravilhoso, fomos super bem atendidos, trouxeram gis de cera e desenho para minha filha.;comida
Ambiente tranquilo, aconchegante, boa música ao fundo e, o que mais gostei, tem opção vegetariana no cardápio.;comida
Ambiente tranquilo, música agradável, comida ótima e atendimento EXCELENTe.;comida
Ambiente tranquilo, música boa e um ótimo atendimento.;comida
Ambiente tranquilo, uma ótima opção!!!;comida
amei a Matrinchã na farofa com castanha recomendadissimo  muito saboroso.;comida
Amei mto,a carne de sol é inesquecível,e o atendimento maravilhoso,mto obg bom prato.;comida
Amei o lugar, pizza maravilhosa, pastéis deliciosos ?, lugar surpreendente!;comida
Amei o restaurante atendimento espertacular do garçom anderson França muito excelente em tudo amei o prato boa viagem camarão internacional tudo maravilhoso minha amiga Gisely que me indicou inclusive trabalha no restaurante.....voltarei mas vezes pra mim confraternizar com a família com certeza voltarei tudo incrível.;comida
Amo comida mexicana, e a de vocês estava saborosíssima, o guacamole maravilhoso... Parabéns ?;comida
Amoooo essa picanha la parilla que não tem igual na cidade e a costela bovina também é perfeita.;comida
Amplo estacionamento, atendimento rápido e eficiente além das comidas serem muito bem preparadas e saborosas.;comida
Ao chegar, já fui recebida com um delicioso caldo de tambaqui e dali por diante tive uma experiência fantástica com a culinária Amazonense.;comida
Ao lado do teatro amazonas que emoldura produtos de qualidade e bom preparo.;comida
Aperitivos de boa qualidade e bom atendimento.;comida
Apesar do ambiente lindo, temos problemas nesse estabelecimento na demora excessiva na entrega dos pedidos e meu prato de camarão veio com cabelo, porém não foi cobrado, ainda bem.;comida
Apesar do preço mais caro (por ser sexta feira) o rodízio vale a pena, a mesa que reservamos ficava mais afastada e nos dava privacidade sem o incomodo de não ser atendido.;comida
Apesar do preço não muito acessível, o Banzeiro é uma opção que deve ser levada em consideração para aqueles que buscam um restaurante com pratos típicos da região.;comida
Aproveitando a popularidade do Stand Up Paddke, é uma excelente opção de passeio, gastronomia e diversão.;comida
Aqui e o lugar para tomar aquele açaí tradicional, e muitas outras guloseimas local muito bom lugar, recomendo.;comida
Aqui tem a melhor picanha e as melhores carnes nobres de manaus.;comida
Área kids, ambiente climatizado e o melhor peixe da Cidade por um preço justo!;comida
As batatas fritas com sal trufas são fenomenais!;comida
As bebidas chegam bem todavia o barulho do local incomoda quem quer conversar e saborear... alguns tira gostos existentes, os quais demoram muito para ficarem prontos e chegarem as pessoas que o solicitaram...;comida
