review_text,ambiente,comida,geral,preco,servico,seguranca
"Contando com excelentes instalações e situado no coração gastronômico do bairro Vieiralves, a casa possui um cardápio variado de cozinha internacional com leves toques de regionidade em alguns pratos, o que deve agradar a uma  clientela bastante diversificada.",1,1,2,2,2,2
"Contudo, tem várias opções saborosas e bom custo-benefício para rodízio ?",2,1,2,1,2,2
Coqueiro verde sempre excelente e o Brian Simão presta um atendimento sensacional.,2,2,1,2,1,2
"Corresponde à habitual qualidade da comida, num ambiente agradável com música ao vivo e num volume adequado.",1,1,2,2,2,2
"Cortes maravilhosos, atendimento top!!",2,1,2,2,1,2
"Costeletas de tambaqui com farofa de do Uarini e baião de não foi delicioso, bem como o filé grelhado com arroz negro e o filé em crosta de castanha.",2,1,2,2,2,2
"Costumamos frequentar esse restauante, quase todos os Sábados, e nos sentimos muito satisfeitos com o atendimento de primeira e uma saborosa comida, principalmente porque a especialidade deles é PEIXE.",2,1,2,2,2,2
Couvert artistico valeu a pena.,1,2,2,2,2,2
Coxinhas sensacional.,2,1,2,2,2,2
"Cozinha deliciosa e com pratos bem preparados, tempero suave em sintonia com as recomendações atuais dos nutricionistas.",2,1,2,2,2,2
Criatividade culinária distribuída num cardápio vasto com sabores e aromas do nosso País e um atendimento de uma delicadeza intimista que nos faz se sentir em casa.,2,1,2,2,1,2
"Cristiano Brito ótimo atendimento,gente boa!",2,2,2,2,1,2
"Culinária amazônica de primeira qualidade, com preço moderado.",2,1,2,1,2,2
Culinária com especiarias portuguesas e regionais também.,2,1,2,2,2,2
"Culinária impecável, ambiente sofisticado, atendimento muito bom.",1,1,2,2,1,2
Culinária regional sofisticada.,2,1,2,2,2,2
Custo benefício alto.,2,2,2,1,2,2
Custo benefício bom.,2,2,2,1,2,2
Custo benefício interessante pois deram uma melhorada boa.,2,2,2,1,2,2
"Custo benefício ótimo, preço justo.",2,2,2,1,2,2
Custo benefício ótimo.,2,2,2,1,2,2
Custo incompatível com os serviços e refeição oferecidos.,2,0,2,0,0,2
Custo x benefício  compatível com o restaurante.,2,2,2,1,2,2
"De A a Z, desde o atendimento sem o mínimo de preparo para uma simples venda dos pratos da casa, a bebida (cerveja quente) e.",2,0,2,2,0,2
"de época, uma vez que é regado com temáticas sazonais com apresentações musicais, aí quando você  pensa que acabou vem um som ao vivo com excelente repertório musical.",1,2,2,2,2,2
De longe o melhor restaurante que fomos em Manaus.,2,2,1,2,2,2
"De prato principal foi arroz com camarão, pirarucu defumado e tomate.",2,1,2,2,2,2
De sobremesa petit gateau de chocolate com cupuaçu!,2,1,2,2,2,2
"De sobremesa, um pudim incrível, com.",2,1,2,2,2,2
Decoração belíssima mas infelizmente o sabor da comida não é igual ao da culinária paraense.,1,0,2,2,2,2
Decoração de cachacaria e comida de restaurante de ponta.....chopp ou cerveja gelados e diversas opções de cachaça para abrir o apetite.,1,1,2,2,2,2
"Decoração impecável, sofisticada e leve!",1,2,2,2,2,2
"Decoração temática com móveis, brinquedos , objetos antigos e muitas guitarras tudo isso somado a um bom atendimento.",1,2,2,2,1,2
"Dei uma boa nota porque amo frango Crispim com molho oriental, mas por favor, igualmente ao restaurante Fiorentina, sirvam comida quente, feita na hora!",2,1,2,2,2,2
"Delicioso pão francês com queijo coalho, banana pacovan e tucumã",2,1,2,2,2,2
Delicioso tambaqui com pirão e farofa com banana.,2,1,2,2,2,2
Demora no atendimento cerveja quente refrigerante quente .. e hambúrguer salgado  resumindo péssimo.,2,0,2,2,0,2
Demora no atendimento e um lugar quente.,0,2,2,2,0,2
Denys ótimo atendente.,2,2,2,2,1,2
"Dependendo do dia da semana e da hora, pode ser um local um pouco barulhento e agitado demais.",0,2,2,2,2,2
"Depois de andar uns 40 metros deparamos com uma porta que não abre,tivemos que dar um volta e entrar pela porta principal,dai fomos ate o balcão e colocamos a comida chegamos no balcão de carnes ,onde encontramos uma grande resistencia e nos servir as carne de qualidade inferior fria e sem opção.",0,0,2,2,0,2
"Depois de várias tentativas consegui conhecer este  lugar incrível , aconchegante, familiar e com ótimas opções no cardápio.",2,1,1,2,2,2
Dessa forma tenho um preço igual para um produto melhor.,2,2,2,1,2,2
"Dessa vez não tirei foto da refeição servida mas foram coxinhas recheadas, bolinhas empanadas de frango deliciosas, lasanha vegetariana e sucos.",2,1,2,2,2,2
Destaco o rápido atendimento.,2,2,2,2,1,2
Destino obrigatório pra quem gosta de boa comida!,2,1,2,2,2,2
"Detalhe que não haviam mais de 5 mesas ocupadas, então fico imaginando a bagunça que deve ser num dia movimentado, e ainda tinha uma parte no restaurante (nos fundos) que estava uma bagunça, parecia um escritório desorganizado, passou uma péssima impressão.",2,2,0,2,0,2
Deveria melhorar a refrigeração interna.,0,2,2,2,2,2
"Deveria ser regional, com preços acessíveis.",2,2,2,1,2,2
"Dica de prato: matrinxã recheado é sensacional e de sobremesa creme de cupuaçu, que é muito bom também.",2,1,2,2,2,2
Dica: Camarão Imperial e sobremesa a famosa cocada de forno com sorvete e torta de banana.,2,1,2,2,2,2
Diversos pratos locais e muito bem feito.,2,1,2,2,2,2
Doces deliciosos.,2,1,2,2,2,2
"Doces, salgados e comida gostosa.",2,1,2,2,2,2
Dois pontos fracos: o preparo dos pratos é lento e o restaurante é pequeno.,0,2,2,2,0,2
"Dos pratos o único que ficou a desejar foi o Picadinho coco bambu, infelizmente prato sem graça, sem sal, e sem vida kkkkkkk.",2,0,2,2,2,2
"Drinks gostosos, pratos pra crianças e alternativas para quem não come peixe.",2,1,2,2,1,2
Durante a semana os pratos executivos tem uma quantidade excelente com um preço mais moderado.Pratos originais e saborosos.,2,1,2,1,2,2
Durante o almoço vira um estabelecimento de segunda categoria.,2,2,0,2,2,2
"E a comida NÃO faz mal, como em um concorrente próximo.",2,1,2,2,2,2
É a melhor churrascaria de Manaus.,2,2,1,2,2,2
É a melhor churrascaria de Manaus!!!,2,2,1,2,2,2
E a melhor Pizzaria de Manaus tem os melhores rodízios tem as melhores massas os melhores sushi as melhores lasanha..!!,2,1,1,2,2,2
"E ainda conta com uma área grande para as crianças, se divertirem enquanto o pedido é finalizado.",1,2,2,2,2,2
"E ainda tem uma brinquedoteca espetacular, por isso as crianças adoram ir lá.",1,2,2,2,2,2
"É bem divertido, mas poderia ter mais mesas na área externa.",0,2,1,2,2,2
"E cada um que for, terá a sua própria experiência se vale retorno ou não ao restaurante, eu gostei muito, se puder voltarei.",2,2,1,2,2,2
É desumano dar 5 estrelas para um atendimento único e uma pessoa que vale pelo universo inteiro.,2,2,2,2,1,2
E estou sem palavras pra dizer o quão gostoso é a picanha no bafo deste restaurante.?,2,1,2,2,2,2
"É muito gostosa a comida,um ambiente bem familiar,agradável!!!",1,1,2,2,2,2
"É preciso prestar atenção nos preços, por que tem pratos que são um absurdo.",2,2,2,0,2,2
E Preço baixo para a região.,2,2,2,1,2,2
e preço justíssimo!,2,2,2,1,2,2
"É sempre lotado por oferecer ótimos cafés, e atendimento (no caixa) de boa qualidade, o que leva o cliente a se sentir confortável para conversar, observar o lugar e colocar o papo em dia com os amigos.",1,1,2,2,1,2
É sempre uma experiência incrível!,2,2,1,2,2,2
"É também um ambiente acolhedor, com excelente atenção à mesa.",1,2,2,2,1,2
E tem bom preço!!,2,2,2,1,2,2
"E Tem problemas para servir pizza em rodízio quando a mesa é grande, não estão preparados para muita gente ao mesmo tempo, apesar de possuírem um salão razoavelmente grande.",1,2,2,2,0,2
E temos muito prazer em dizer que o La Parrilla é além de um excelente restaurante um lugar para estar com a família e com amigos .,2,2,1,2,2,2
"É um ambiente familiar, com boa música e em contato direto com a natureza Amazônica.",1,2,2,2,2,2
"É um bar comum mas com uma localização invejável, a partir das 17: horas coloca suas mesas na rua, literalmente.",2,2,1,2,2,2
É um bar obrigatório para qualquer dia da semana.,2,2,1,2,2,2
"É um bom bar, cerveja gelada, e música boa, samba, claro!",1,2,1,2,2,2
E um bom local.,2,2,1,2,2,2
"É um bom restaurante, mas geralmente domingo o atendimento não é bom.",2,2,1,2,0,2
É um bom restaurante.,2,2,1,2,2,2
"É um dos melhores restaurantes que ja visitei, possui um ótimo cardapio, vasto cardapio de bebidas e drinks, em especial o cosmopolitan, e um ambiente muito aconchegante.",1,1,1,2,2,2
"É um excelente lugar, recomendo demais, um lugar aconchegante e um atendimento impecável.",1,2,1,2,1,2
"E um hambúrguer d tambaqui com pão d açaí, gostoso, embora pudesse ser mais caprichado ( pão maior, mais queijo…).",2,1,2,2,2,2
É um local excelente com bebidas variadas e petiscos deliciosos.,2,1,2,2,2,2
"É um local muito bom, com comida típicas da região do Pará e nossa, só falta um estacionamento pros cliente ficarem mais seguro em relação aos seus veículos.",2,1,1,2,2,2
"É um local sensacional, ambiente calmo e tranquilo.",1,2,1,2,2,2
"É um lugar familiar,muito bom,porém as coisas são muito caras ...",2,2,1,0,2,2
"É um ótimo local pra quem quer se reunir com amigos , família para beber , tens uns ótimos tiras gosto, muito bom o ambiente .",1,1,1,2,2,2
"É um ótimo restaurante onde se come muito bem ,com um preço  compatível  com o nível do restaurante.",2,1,1,1,2,2
É um peixe tão delicada e...saborosa Amazï¿ ½ia.,2,1,2,2,2,2
"É um restaurante de alto padrão, então os preços são um pouco salgados e os pratos servem até duas pessoas.",2,1,1,0,2,2
É um restaurante premiado com preços justos pela qualidade.,2,2,1,1,2,2
"É um restaurante típico da culinária amazônica, porém sofisticado, garçons educados, a costela de tambaqui com baião de dois é maravilhosa, aliás tudo é bom, nos finais de semana é bom chegar cedo por volta de 11:30 pois.",2,1,1,2,1,2
É um restaurante típico mas tem que ter Coca Cola...,2,2,1,2,2,2
É um simpático restaurante de peixe amazônico próximo ao hotel em que estive hospedado (Blue Tree Premium).,2,2,1,2,2,2
E um verdadeiro Piracaia tudo de bom limpo arrumado e bom atendimento comida muito boa e preço acessível vale apena levar amigos e familiares.,1,1,2,1,1,2
É uma boa opção para almoço com amigos quando não se quer gastar tanto indo em um rodízio.,2,2,1,1,2,2
É uma ótima opção para quem realmente sabe apreciar a culinária paraense.,2,1,2,2,2,2
É uma peixaria muito gostosa mas o atendimento é péssimo.,2,1,1,2,0,2
É uma restaurante que possui dois ambientes um mais tradicional puxando pra cozinha portuguesa e outro mais moderno!,1,2,2,2,2,2
"E vale mto a pena comer por la, pois tem a culinaria local de altissima qualidade.",2,1,1,2,2,2
"Ela está presente em dezenas de pratos doces e salgados, do café da manhã ao jantar, e no Banzeiro a fruta aparece em forma de um delicado creme, maçaricado ao estilo brullè e pode ser acompanhado com sorvete de cumaru, a baunilha amazônica.",2,1,2,2,2,2
"Elaborados por um chef, foge daquele sabor padrão das peixarias tradicionais de Manaus.",2,1,2,2,2,2
"Eles tinham 6 cozinheiros de linha visíveis @ todos os tempos, as mesas eram limpas rapidamente e ninguém parecia encontrar garçons difíceis de encontrar.",1,2,2,2,1,2
Em nenhum dos dois rodízios  tem sashimi o que é um ponto bem negativo.,2,0,2,2,2,2
Em resumo uma excelente oportunidade para experimentar a culinária amazonense.,2,1,2,2,2,2
"Em um espeça não muito grande, mas aconchegante, tem uma cervejinha sempre gelada e é uma ótima pedida pro fim de tarde.",1,2,2,2,2,2
"Em vez disso, irei ao Hells Kitchen para uma experiência gastronômica adequada.",2,0,0,2,2,2
"Embora a culinária seja criativa e mostre uma leitura diferente dos pratos regionais servidos em outros endereços da cidade, no geral o restaurante não correspondeu às expectativas.",2,0,0,2,2,2
Encomendo ótimo ambiente excelente atendimento.,1,2,2,2,1,2
"Energias muito boas e ótimo pra curtir um bom som, amigos ou família, tomar banho de rio... tudo pra ter um ótimo dia no rio negro.",1,2,1,2,2,2
Enfim uma excelente opcao de lazer.,2,2,1,2,2,2
Enorme variedade de cervejas e pratos típicos alemãs maravilhosos.,2,1,2,2,2,2
Entrada com um couvert excelente e o melhor camarão e ainda mais com um atendimento  De alto nível  feito pelo Rodrigo Uchoa.,1,1,2,2,1,2
Entrada e sopa grátis!,2,2,2,1,2,2
Entrada simples que dá acesso ao lobby com uma grande escada (possuem elevador ) em cima o salão bonito e com vista privilegiada do teatro Amazonas .,2,1,2,2,2,2
"Entradas apenas grandes, tentei falar com a gerente para fazer meia entrada pois TODAS...vem grande quantidade, e a mesma falou que não seria possível….",2,1,2,2,1,2
"Equipe muito atenciosa, comida deliciosa, local de fácil acesso, possui estacionamento.",2,1,2,2,1,2
"Era segunda feira por volta de 20:00 Quando cheguei, o ambiente é amplo, porém as mesas ficam apertadas e para uma segunda havia  bastante gente, muito barulho no lugar, então  fiquei imaginando no final de semana.",0,2,2,2,2,2
Erick e Belém melhor dos melhores de bom .. super atencioso .. dedicado em atender bem .. parabéns.. super recomendo !!,2,2,2,2,1,2
Erick é muito gente boa e o Guilherme também.,2,2,2,2,1,2
"Espaço amplo, clean e agradável.",1,2,2,2,2,2
"Espaço excelente amplo e boa recepção da  Eliandra, pérola, Andreza e Geiza e atendimento em mesa pelo Senna!!",1,2,2,2,1,2
"Espaço fino, requintado, atendimento ágil, melhores tortas, doces e salgados de Manaus.",1,1,2,2,1,2
"Espaço legal, atendimento bom.",1,2,2,2,1,2
"Espaço maravilhoso,  comida deliciosa,  ótimo atendimento.",1,1,2,2,1,2
"Espaço p crianças, diversão para adultos e petiscos deliciosos, e tem estacionamento.",1,1,2,2,2,2
Espaço pequeno.,0,2,2,2,2,2
"Espaço super agradável, atendimento excelente e comida deliciosa.",1,1,2,2,1,2
"Espaço um pouco pequeno mas um ambiente aconchegante, bom atendimento e pizzas deliciosas.",1,1,2,2,1,2
"Espaçoso, ótimo atendimento,  preço super acessível, ótimo serviço de rodízio!",2,2,2,1,1,2
"Especial menção ao Garçon KAIQUE ALVEZ, que é nota dez!",2,2,2,2,1,2
Especialista em carne de sol o restaurante oferece ótimas combinações de pratos e lugar muito agradável!,2,1,1,2,2,2
"Espetinhos gostosos, o molho de mostarda e mel é mt bom.",1,1,2,2,2,2
Esportes ao ar livre e possibilidade para banho de rio.,1,2,2,2,2,2
Essa é uma boa opção de restaurante regional de rede.,2,2,1,2,2,2
Esse bar é um património histórico de Manaus e ainda serve cerveja bem gelada.,2,2,1,2,2,2
"Esse é o restaurante mais completo no que diz respeito à comida típica da região, pois é possível encontrar todas as opções de comida regional, além de uma excelente qualidade nos pratos.",2,1,2,2,2,2
Esse lugar é o melhor custo benefício.,2,2,2,1,2,2
Esse padrão vem sendo mantido desde sua abertura e nós somos clientes habituais.,2,2,1,2,2,2
Esse restaurante é e sempre foi uma ótima opção para se comer uma ótima carne de sol.,2,1,2,2,2,2
"Esse restaurante me surpreendeu pela sua faixada um pouco apagada, quando entramos surpresa comida muito boa atendimento muito bom e o preço justo!",1,1,2,1,1,2
Esta é uma ótima opção para um descanso em um final de semana.,2,2,1,2,2,2
"estacionamento amplo, atendimento exclusivo, comida adorável e o preço acessível!",2,1,2,1,1,2
Estacionamento e uma excelente variedades de carne.,2,1,2,2,2,2
"Estacionamento próprio, área climatizada e área externa/varanda como opção.",1,2,2,2,2,2
"Estacionamento próprio, comida deliciosa, o camarão empanado é muito crocante!!",2,1,2,2,2,2
"Estão com ótimas promoções e o happy hour bem tendencioso, além da música ao vivo!",1,2,2,1,2,2
"Estão de parabéns, além de um atendimento excelente pelo garçom Filipe Farias e ambiente agradável, os pratos com camarão são mravilhosos, e recomendo pedirem a torta trufada.",2,1,2,2,1,2
Estar em Manaus e não desfrutar dos sabores do Alentejo é quase uma heresia!!!,2,2,1,2,2,2
"Estava fria e espalhada A primeira vez que pedi estava maravilhoso, dessa vez realmente não valeu a pena nada no que paguei .",2,0,2,2,2,2
"Estava gostoso, atendimento bom e não deixou nada a desejar.",2,1,2,2,1,2
"Estávamos em familia e assim que saímos do aeroporto fomos direto ao restaurante por indicação, com ar sofisticado e cardapio variado foi um dos melhores momentos de nossa visita a Manaus.",1,1,2,2,2,2
